,OSEBuildingID,BuildingType,PrimaryPropertyType,TaxParcelIdentificationNumber,Neighborhood,Latitude,Longitude,NumberofBuildings,NumberofFloors,PropertyGFATotal,ListOfAllPropertyUseTypes,LargestPropertyUseType,SecondLargestPropertyUseType,ThirdLargestPropertyUseType,ENERGYSTARScore,SourceEUI(kBtu/sf),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),ComplianceStatus,GHGEmissionsIntensity,BuildingAge,most_use_steam,most_use_natural,most_use_electric,use_stream,use_electricity,use_natural,percent_steam,percent_natural,percent_electricity,LargestPropertyUseTypeGFA_rate,SecondLargestPropertyUseTypeGFA_rate,ThirdLargestPropertyUseTypeGFA_rate,PropertyGFABuilding(s)_rate,PropertyGFAParking_rate,GFAPerBuilding,GFAPerFloor,NumberOfAllUseTypes,TotalGHGEmissionsLog,SiteEnergyUse(kBtu)Log,Age_cat
1010,22818,NonResidential,Storage,2840201475,DELRIDGE,47.55832,-122.35239,1.0,1,24100,"Distribution Center, Non-Refrigerated Warehouse",Distribution Center,Non-Refrigerated Warehouse,no information,22.0,60.09999847,0.0,271509.0,538362.0,Compliant,1.27,36,0,1,0,0,1,1,0.0,66.47503120867397,33.524968791326025,83.4,14.52,0.0,100.0,0.0,24100.0,24100.0,47,1.498172660636544,5.908416283657028,"(30, 40]"
1011,22834,NonResidential,Education,2862100610,NORTHEAST,47.66665,-122.31818,3.0,2,31343,K-12 School,K-12 School,no information,no information,5.0,144.8999939,0.0,1639135.0,2207366.0,Compliant,4.1,12,0,1,0,0,1,1,0.0,57.38633630928472,42.61366369071528,164.36,0.0,0.0,100.0,0.0,10447.667,15671.5,11,2.1128060172668848,6.5850659908131,"(10, 20]"
1012,22860,NonResidential,Mixed Use,2886200375,NORTHWEST,47.68582,-122.33709,1.0,3,55912,"Office, Parking, Retail Store",Parking,Office,Retail Store,,232.6999969,0.0,2450443.0,0.0,Compliant,0.31,20,0,0,1,0,1,0,0.0,0.0,100.0,43.02,42.03,17.1,59.13,40.87,55912.0,18637.333,29,1.2571984261393445,6.389244737721944,"(10, 20]"
1013,22863,NonResidential,Other,2771100555,MAGNOLIA / QUEEN ANNE,47.65843,-122.38435,1.0,2,20294,"Office, Other",Other,Office,no information,,145.1000061,0.0,536408.0,1199588.0,Compliant,3.32,59,0,1,0,0,1,1,0.0,69.10085046278908,30.899149537210914,88.7,11.3,0.0,100.0,0.0,20294.0,10147.0,13,1.8353734524700087,6.239548907788406,"(50, 60]"
1014,22866,NonResidential,Office,2771100895,MAGNOLIA / QUEEN ANNE,47.65708,-122.38383,1.0,4,40571,Office,Office,no information,no information,64.0,168.3000031,0.0,1286817.0,0.0,Compliant,0.22,33,0,0,1,0,1,0,0.0,0.0,100.0,59.18,0.0,0.0,73.26,26.74,40571.0,10142.75,6,0.9986951583116558,6.109517253740757,"(30, 40]"
1015,22867,NonResidential,Office,2771100925,MAGNOLIA / QUEEN ANNE,47.65649,-122.38383,1.0,4,41707,"Office, Parking",Office,Parking,no information,78.0,132.1999969,0.0,1755788.0,0.0,Compliant,0.29,33,0,0,1,0,1,0,0.0,0.0,100.0,100.0,28.77,0.0,62.45,37.55,41707.0,10426.75,15,1.1218879851036812,6.244472447522082,"(30, 40]"
1016,22881,NonResidential,Mixed Use,2771102250,MAGNOLIA / QUEEN ANNE,47.65118,-122.37875,1.0,2,57644,"Non-Refrigerated Warehouse, Office, Other - Services",Office,Other - Services,Non-Refrigerated Warehouse,,102.0999985,0.0,1591510.0,598225.0,Compliant,0.74,56,0,0,1,0,1,1,0.0,27.3195158318244,72.6804841681756,35.0,33.72,26.87,100.0,0.0,57644.0,28822.0,52,1.6421676344049452,6.340391758376915,"(50, 60]"
1017,22883,NonResidential,Storage,2771102515,MAGNOLIA / QUEEN ANNE,47.64913,-122.37929,1.0,2,39497,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,Office,no information,9.0,116.3000031,0.0,1344071.0,355986.0,Compliant,0.72,61,0,0,1,0,1,1,0.0,20.939650847001012,79.06034915299898,64.68,35.32,0.0,100.0,0.0,39497.0,19748.5,34,1.4665710723863543,6.2304638340283445,"(60, 70]"
1018,22936,Nonresidential COS,Other,2925049087,EAST,47.6303,-122.3142,1.0,1,33087,Other - Entertainment/Public Assembly,Other - Entertainment/Public Assembly,no information,no information,,125.4000015,0.0,1443141.0,2105717.0,Compliant,3.68,84,0,1,0,0,1,1,0.0,59.33505933458031,40.66494066541969,162.53,0.0,0.0,100.0,0.0,33087.0,33087.0,37,2.0895518828864543,6.550088775295612,"(80, 90]"
1019,22940,NonResidential,Office,2926049018,NORTHWEST,47.70793,-122.33316,1.0,2,27574,Office,Office,no information,no information,73.0,137.8999939,0.0,1211349.0,0.0,Compliant,0.31,34,0,0,1,0,1,0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,27574.0,13787.0,6,0.9749719942980689,6.083269733274658,"(30, 40]"
1020,22953,NonResidential,Retail,2926049039,NORTH,47.70747,-122.32249,1.0,1,24982,Retail Store,Retail Store,no information,no information,99.0,42.09999847,0.0,335245.0,0.0,Error - Correct Default Data,0.09,51,0,0,1,0,1,0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,24982.0,24982.0,12,0.5237464668115644,5.525363604753939,"(50, 60]"
1021,22955,NonResidential,Healthcare,2926049051,NORTH,47.71069,-122.32674,1.0,5,43661,"Parking, Senior Care Community",Senior Care Community,Parking,no information,4.0,225.8999939,0.0,2741695.0,1194726.0,Compliant,1.89,18,0,0,1,0,1,1,0.0,30.35056463726822,69.64943536273178,100.0,0.0,0.0,100.0,0.0,43661.0,8732.2,30,1.9220504021671738,6.59510170550402,"(10, 20]"
1022,22962,NonResidential,Office,2926049094,NORTHWEST,47.70842,-122.3332,1.0,3,76105,Office,Office,no information,no information,91.0,102.0,0.0,2472350.0,0.0,Compliant,0.23,29,0,0,1,0,1,0,0.0,0.0,100.0,100.0,0.0,0.0,64.12,35.88,76105.0,25368.333,6,1.2610248339923973,6.393110171554343,"(20, 30]"
1023,23008,NonResidential,Mixed Use,2926049163,NORTH,47.70983,-122.31865,1.0,2,32009,"Non-Refrigerated Warehouse, Office, Retail Store",Non-Refrigerated Warehouse,Retail Store,Office,,131.5,0.0,1340993.0,657732.0,Compliant,1.38,64,0,0,1,0,1,1,0.0,32.90757858134561,67.0924214186544,54.67,49.27,12.5,100.0,0.0,32009.0,16004.5,48,1.655906418180215,6.300753316251364,"(60, 70]"
1024,23011,NonResidential,Retail,2926049223,NORTH,47.70708,-122.32251,1.0,1,41615,Retail Store,Retail Store,no information,no information,69.0,143.3999939,0.0,1900006.0,0.0,Error - Correct Default Data,0.32,50,0,0,1,0,1,0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,41615.0,41615.0,12,1.153814864344529,6.27875525812598,"(40, 50]"
1025,23017,NonResidential,Healthcare,2926049266,NORTH,47.70676,-122.32264,1.0,3,28841,Medical Office,Medical Office,no information,no information,55.0,122.4000015,0.0,955324.0,503875.0,Compliant,1.16,28,0,0,1,0,1,1,0.0,34.53093101078057,65.46906898921942,100.0,0.0,0.0,100.0,0.0,28841.0,9613.667,14,1.5368108659915414,6.164115044203076,"(20, 30]"
1026,23020,NonResidential,Storage,2926049287,NORTH,47.70782,-122.31873,2.0,2,33344,"Office, Parking, Self-Storage Facility",Self-Storage Facility,Office,Parking,,12.0,0.0,123767.0,0.0,Compliant,0.03,39,0,0,1,0,1,0,0.0,0.0,100.0,94.05,2.95,0.0,100.0,0.0,16672.0,16672.0,38,0.2695129442179163,5.092609085783444,"(30, 40]"
1027,23022,Nonresidential COS,Other,2926049431,NORTH,47.70541,-122.32232,2.0,1,30498,Other - Recreation,Other - Recreation,no information,no information,,156.8999939,0.0,1066226.0,1369837.0,Compliant,2.63,11,0,1,0,0,1,1,0.0,56.2315917117086,43.7684082882914,100.0,0.0,0.0,100.0,0.0,15249.0,30498.0,18,1.9095025414054154,6.3866886938466045,"(10, 20]"
1028,23040,NonResidential,Education,3004800005,DELRIDGE,47.51698,-122.35946,1.0,2,42975,K-12 School,K-12 School,no information,no information,92.0,64.0,0.0,173165.0,786187.0,Compliant,1.0,92,0,1,0,0,1,1,0.0,81.94979527847964,18.05020472152036,49.81,0.0,0.0,100.0,0.0,42975.0,21487.5,11,1.643057683751453,5.981978437977446,"(90, 100]"
1029,23049,NonResidential,Other,3024049018,DELRIDGE,47.53366,-122.33733,1.0,1,23260,"Office, Repair Services (Vehicle, Shoe, Locksmith, etc)","Repair Services (Vehicle, Shoe, Locksmith, etc)",Office,no information,,137.3999939,0.0,719779.0,892327.0,Compliant,2.25,53,0,1,0,0,1,1,0.0,55.3516332052607,44.6483667947393,56.21,43.79,0.0,100.0,0.0,23260.0,23260.0,55,1.7276225779691372,6.207393796402665,"(50, 60]"
1030,23051,NonResidential,Office,3024049026,DELRIDGE,47.53309,-122.33977,1.0,2,30659,"Data Center, Non-Refrigerated Warehouse, Office",Office,Non-Refrigerated Warehouse,Data Center,88.0,180.1000061,0.0,1804388.0,814700.0,Compliant,1.82,28,0,0,1,0,1,1,0.0,31.106247670945002,68.893752329055,88.92,28.22,0.93,100.0,0.0,30659.0,15329.5,47,1.7547304690237535,6.418150339468378,"(20, 30]"
1031,23056,NonResidential,Other,3025049004,MAGNOLIA / QUEEN ANNE,47.63132,-122.34136,1.0,2,27144,Other,Other,no information,no information,,74.5,0.0,458796.0,553228.0,Compliant,1.2,96,0,1,0,0,1,1,0.0,54.66550200390505,45.33449799609495,100.0,0.0,0.0,100.0,0.0,27144.0,13572.0,5,1.52608069180203,6.005191375308855,"(90, 100]"
1032,23064,NonResidential,Other,3026049008,NORTHWEST,47.70969,-122.34557,5.0,1,23166,Other,Other,no information,no information,,157.5,0.0,3.0,3475801.0,Compliant,7.97,46,0,1,0,0,1,1,0.0,99.99991368903424,8.631096575065797e-05,100.0,0.0,0.0,100.0,0.0,4633.2,23166.0,5,2.268577971882843,6.541055434859543,"(40, 50]"
1033,23065,NonResidential,Healthcare,3026049025,NORTHWEST,47.70558,-122.33486,1.0,2,34759,"Medical Office, Parking",Medical Office,Parking,no information,81.0,114.8000031,0.0,1633105.0,0.0,Compliant,0.33,37,0,0,1,0,1,0,0.0,0.0,100.0,128.5,0.0,0.0,100.0,0.0,34759.0,17379.5,23,1.0930713063760635,6.213014474124842,"(30, 40]"
1034,23071,NonResidential,Healthcare,3026049130,NORTHWEST,47.71425,-122.33689,8.0,1,415632,"Hospital (General Medical & Surgical), Parking",Hospital (General Medical & Surgical),Parking,no information,85.0,400.2000122,0.0,42864158.0,56096612.0,Compliant,7.89,50,0,1,0,0,1,1,0.0,56.68570687152091,43.31429312847909,116.33,64.2,0.0,100.0,0.0,51954.0,415632.0,46,3.51575598562079,7.995463096539089,"(40, 50]"
1035,23076,NonResidential,Worship Facility,3034200285,NORTHWEST,47.71745,-122.33221,1.0,2,44719,"Medical Office, Office, Worship Facility",Worship Facility,Medical Office,Office,,66.09999847,0.0,704681.0,909345.0,Compliant,1.19,51,0,1,0,0,1,1,0.0,56.340170480525096,43.659829519474904,102.66,2.29,2.17,100.0,0.0,44719.0,22359.5,40,1.7340794072805943,6.207910862743381,"(50, 60]"
1036,23098,NonResidential,Retail,3086003145,GREATER DUWAMISH,47.57894,-122.31287,1.0,1,21603,Supermarket/Grocery Store,Supermarket/Grocery Store,no information,no information,16.0,660.9000244,0.0,3900058.0,1933742.0,Compliant,6.01,51,0,0,1,0,1,1,0.0,33.14721108025644,66.85278891974356,100.0,0.0,0.0,100.0,0.0,21603.0,21603.0,25,2.1169064677064826,6.765951610580037,"(50, 60]"
1037,23113,NonResidential,Healthcare,3117000005,EAST,47.62014,-122.31228,1.0,3,591981,"Medical Office, Other/Specialty Hospital, Outpatient Rehabilitation/Physical Therapy, Parking",Medical Office,Parking,Other/Specialty Hospital,60.0,351.6000061,0.0,48002292.0,54671394.0,Compliant,5.47,52,0,1,0,0,1,1,0.0,53.24771723886488,46.75228276113512,87.87,47.7,9.15,100.0,0.0,591981.0,197327.0,93,3.510443126711708,8.011459200064277,"(50, 60]"
1038,23115,NonResidential,Storage,3124049001,DELRIDGE,47.53158,-122.33568,1.0,1,42900,Distribution Center,Distribution Center,no information,no information,53.0,31.79999924,0.0,436253.0,0.0,Compliant,0.07,37,0,0,1,0,1,0,0.0,0.0,100.0,100.35,0.0,0.0,100.0,0.0,42900.0,42900.0,19,0.6063813651106049,5.639738924264289,"(30, 40]"
1039,23117,Campus,Other,3124049024,DELRIDGE,47.51885,-122.33421,5.0,1,57952,Adult Education,Adult Education,no information,no information,,109.1999969,0.0,1474450.0,1616937.0,Compliant,1.66,11,0,1,0,0,1,1,0.0,52.30458043590143,47.69541956409857,100.0,0.0,0.0,100.0,0.0,11590.4,57952.0,15,1.9874428049358013,6.490153587012156,"(10, 20]"
1040,23120,NonResidential,Other,3124049151,DELRIDGE,47.52956,-122.33592,1.0,1,26232,"Office, Other - Services",Other - Services,Office,no information,,195.6999969,0.0,902081.0,2192009.0,Compliant,4.68,45,0,1,0,0,1,1,0.0,70.84503036433976,29.154969635660244,69.62,30.38,0.0,100.0,0.0,26232.0,26232.0,24,2.0924048068990078,6.4905330825426235,"(40, 50]"
1041,23158,NonResidential,Storage,8170100350,DOWNTOWN,47.59783,-122.31554,1.0,2,25840,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,no information,no information,92.0,38.09999847,0.0,313528.0,0.0,Compliant,0.08,60,0,0,1,0,1,0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,25840.0,12920.0,26,0.5037906830571811,5.496277847209915,"(50, 60]"
1042,23161,NonResidential,Office,8170100415,DOWNTOWN,47.59721,-122.31838,1.0,1,45145,Office,Office,no information,no information,,54.90000153,0.0,514491.0,753968.0,Compliant,0.97,28,0,1,0,0,1,1,0.0,59.439682323196884,40.560317676803116,97.05,0.0,0.0,100.0,0.0,45145.0,45145.0,6,1.6496268868405295,6.103276776600574,"(20, 30]"
1043,23164,NonResidential,Office,8170100455,DOWNTOWN,47.59728,-122.31587,1.0,5,70332,"Office, Parking",Office,Parking,no information,89.0,134.6000061,0.0,1866104.0,115011.0,Compliant,0.27,15,0,0,1,0,1,1,0.0,5.8053671795933095,94.1946328204067,63.15,36.85,0.0,68.58,31.42,70332.0,14066.4,15,1.3036279763838898,6.29690996026961,"(10, 20]"
1044,23204,SPS-District K-12,Education,3869400560,GREATER DUWAMISH,47.55813,-122.3189,1.0,1,50546,K-12 School,K-12 School,no information,no information,94.0,64.59999847,0.0,1066312.0,88768.0,Error - Correct Default Data,0.24,45,0,0,1,0,1,1,0.0,7.685008830557191,92.3149911694428,105.32,0.0,0.0,100.0,0.0,50546.0,50546.0,11,1.1189257528257768,6.062612628168899,"(40, 50]"
1045,23228,NonResidential,Retail,7589200051,BALLARD,47.6899,-122.37619,1.0,1,45522,"Parking, Supermarket/Grocery Store",Supermarket/Grocery Store,Parking,no information,22.0,604.9000244,0.0,7019711.0,5230709.0,Compliant,7.18,22,0,0,1,0,1,1,0.0,42.69820136778984,57.30179863221016,100.0,0.0,0.0,100.0,0.0,45522.0,45522.0,34,2.5155294493748626,7.088151084895993,"(20, 30]"
1046,23231,NonResidential,Retail,7608700007,NORTHWEST,47.72286,-122.34612,1.0,2,20088,"Office, Parking, Retail Store",Retail Store,Office,Parking,,52.40000153,0.0,326778.0,0.0,Compliant,0.11,37,0,0,1,0,1,0,0.0,0.0,100.0,80.05,17.42,2.53,100.0,0.0,20088.0,10044.0,29,0.5158738437116791,5.514255053120991,"(30, 40]"
1047,23265,Campus,Other,7666701220,GREATER DUWAMISH,47.57049,-122.34857,5.0,2,138907,Other,Other,no information,no information,,135.8000031,0.0,5130303.0,2707389.0,Compliant,1.29,27,0,0,1,0,1,1,0.0,34.5431920519459,65.45680794805409,100.47,0.0,0.0,100.0,0.0,27781.4,69453.5,5,2.2565974927628454,6.8941882760008,"(20, 30]"
1048,23268,NonResidential,Office,7666701250,GREATER DUWAMISH,47.56999,-122.34703,1.0,2,40657,"Office, Parking",Office,Parking,no information,57.0,214.0,0.0,2742404.0,84424.0,Compliant,0.58,19,0,0,1,0,1,1,0.0,2.9865276557328566,97.01347234426714,100.0,0.0,0.0,100.0,0.0,40657.0,20328.5,15,1.390935107103379,6.451299538025228,"(10, 20]"
1049,23277,NonResidential,Storage,7666702210,GREATER DUWAMISH,47.57279,-122.35066,1.0,1,20200,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,Office,no information,,41.0,0.0,260808.0,8209.0,Compliant,0.11,116,0,0,1,0,1,1,0.0,3.051480017991428,96.94851998200858,92.57,7.43,0.0,100.0,0.0,20200.0,20200.0,34,0.5118833609788743,5.429780835136672,
1050,23297,NonResidential,Residential,8590900085,EAST,47.6073,-122.32585,1.0,1,44086,Residence Hall/Dormitory,Residence Hall/Dormitory,no information,no information,29.0,151.3999939,1920474.25,1218944.0,513291.0,Compliant,4.17,112,1,0,0,1,1,1,52.57670727556539,14.052336632049212,33.3709560923854,100.01,0.0,0.0,100.0,0.0,44086.0,44086.0,24,2.2671717284030137,6.562615163867689,
1051,23299,NonResidential,Office,8590900135,EAST,47.60663,-122.32526,1.0,7,54372,"Office, Parking",Office,Parking,no information,94.0,81.09999847,0.0,1403820.0,0.0,Compliant,0.18,46,0,0,1,0,1,0,0.0,0.0,100.0,100.0,27.59,0.0,61.7,38.3,54372.0,7767.429,15,1.0330214446829107,6.147311734810704,"(40, 50]"
1052,23310,NonResidential,Other,8590900585,EAST,47.60709,-122.32416,1.0,1,47699,"Museum, Parking",Museum,Parking,no information,,609.7000122,8630381.0,5782654.0,111350.0,Compliant,14.94,65,1,0,0,1,1,1,59.419941016435466,0.7666417545390046,39.81341722902553,98.53,0.0,0.0,100.0,0.0,47699.0,47699.0,15,2.853327017288209,7.162097812102969,"(60, 70]"
1053,23311,NonResidential,Healthcare,8590900646,EAST,47.60862,-122.32372,1.0,0,274568,"Medical Office, Parking",Medical Office,Parking,no information,52.0,235.5,13296249.0,12015275.0,0.0,Compliant,4.04,71,1,0,0,1,1,0,52.530416580210655,0.0,47.469583419789345,83.09,49.52,0.0,100.0,0.0,274568.0,inf,23,3.0457414213675627,7.403318346172462,"(70, 80]"
1054,23313,NonResidential,Office,8590900690,EAST,47.60819,-122.32282,1.0,3,21282,Office,Office,no information,no information,69.0,123.9000015,762542.3125,483381.0,0.0,Compliant,2.92,60,1,0,0,1,1,0,61.20298936937983,0.0,38.79701063062017,92.37,0.0,0.0,100.0,0.0,21282.0,7094.0,6,1.8009231818132183,6.095491813072229,"(50, 60]"
1055,23320,NonResidential,Other,3812400023,SOUTHEAST,47.54563,-122.27616,1.0,2,41022,Other,Other,no information,no information,,289.8999939,0.0,3787648.0,0.0,Compliant,0.64,95,0,0,1,0,1,0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,41022.0,20511.0,5,1.4379090355394983,6.578369754955732,"(90, 100]"
1056,23397,NonResidential,Other,7666703920,DELRIDGE,47.57058,-122.35626,1.0,2,28109,Other,Other,no information,no information,,382.2999878,0.0,3326281.0,286245.0,Compliant,1.37,50,0,0,1,0,1,1,0.0,7.923679995659547,92.07632000434046,100.0,0.0,0.0,100.0,0.0,28109.0,14054.5,5,1.5953859808091417,6.557811191854731,"(40, 50]"
1057,23331,NonResidential,Office,3821700140,NORTH,47.72986,-122.29278,1.0,3,33580,"Office, Parking",Office,Parking,no information,100.0,62.5,0.0,409579.0,0.0,Compliant,0.09,31,0,0,1,0,1,0,0.0,0.0,100.0,61.32,38.68,0.0,61.32,38.68,33580.0,11193.333,15,0.5865873046717549,5.6123381121398594,"(30, 40]"
1058,23342,NonResidential,Storage,3834500415,NORTH,47.72051,-122.30103,1.0,1,21936,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,no information,no information,100.0,12.30000019,0.0,71827.0,41303.0,Compliant,0.12,39,0,0,1,0,1,1,0.0,36.50932555467162,63.49067444532838,100.0,0.0,0.0,100.0,0.0,21936.0,21936.0,26,0.5670263661590603,5.053581626005884,"(30, 40]"
1059,23343,NonResidential,Other,3834500515,NORTH,47.72083,-122.29979,1.0,1,30160,Other,Other,no information,no information,,53.40000153,0.0,244597.0,801241.0,Compliant,1.47,47,0,1,0,0,1,1,0.0,76.6123434030892,23.3876565969108,99.93,0.0,0.0,100.0,0.0,30160.0,30160.0,5,1.6557145496187098,6.019465040542094,"(40, 50]"
1060,23368,NonResidential,Mixed Use,7628750000,DOWNTOWN,47.61056,-122.33661,1.0,11,111137,"Bank Branch, Multifamily Housing, Office, Other, Retail Store",Office,Multifamily Housing,Bank Branch,,198.3000031,0.0,4602455.0,4943709.0,Compliant,2.65,107,0,1,0,0,1,1,0.0,51.787388106887754,48.212611893112246,38.64,36.78,9.8,100.0,0.0,111137.0,10103.364,61,2.4707778833351246,6.979828982120857,"(100, 110]"
1061,23396,NonResidential,Other,7666703680,DELRIDGE,47.56319,-122.35067,1.0,1,40189,"Office, Other - Utility, Parking",Other - Utility,Office,Parking,,93.69999695,0.0,921235.0,588057.0,Compliant,0.94,19,0,0,1,0,1,1,0.0,38.96244066754478,61.03755933245522,70.53,22.68,0.0,100.0,0.0,40189.0,40189.0,32,1.5871494982543437,6.178773557821318,"(10, 20]"
1062,23400,NonResidential,Office,7666704005,DELRIDGE,47.56877,-122.36369,1.0,2,66484,"Non-Refrigerated Warehouse, Office, Retail Store",Office,Non-Refrigerated Warehouse,Retail Store,69.0,125.3000031,0.0,3046543.0,0.0,Compliant,0.32,28,0,0,1,0,1,0,0.0,0.0,100.0,74.2,27.07,13.54,100.0,0.0,66484.0,33242.0,48,1.3471347829100198,6.483807454844933,"(20, 30]"
1063,23404,NonResidential,Office,8590900710,EAST,47.60789,-122.32249,1.0,3,25151,Office,Office,no information,no information,85.0,116.3000031,748984.6875,607890.0,0.0,Compliant,2.47,57,1,0,0,1,1,0,55.19925269443867,0.0,44.80074730556133,96.04,0.0,0.0,100.0,0.0,25151.0,8383.667,6,1.7996850909091004,6.132540080850653,"(50, 60]"
1064,23408,NonResidential,Hospitality,8590901030,EAST,47.60958,-122.32646,1.0,6,35770,Hotel,Hotel,no information,no information,56.0,112.9000015,0.0,605147.0,2035833.0,Compliant,3.14,88,0,1,0,0,1,1,0.0,77.08627100546009,22.913728994539905,100.0,0.0,0.0,100.0,0.0,35770.0,5961.667,5,2.0543832083054774,6.421765317886045,"(80, 90]"
1065,23410,NonResidential,Hospitality,8590901105,EAST,47.60981,-122.32687,1.0,9,48006,Hotel,Hotel,no information,no information,85.0,137.6000061,0.0,1533438.0,1706316.0,Compliant,2.11,88,0,1,0,0,1,1,0.0,52.66807294627925,47.33192705372075,100.0,0.0,0.0,100.0,0.0,48006.0,5334.0,5,2.0099180846659013,6.510512168795751,"(80, 90]"
1066,23416,NonResidential,Mixed Use,8591900145,DOWNTOWN,47.59949,-122.31851,1.0,2,29631,"Office, Restaurant, Supermarket/Grocery Store",Supermarket/Grocery Store,Office,Restaurant,,327.1000061,0.0,2737254.0,2407137.0,Compliant,4.96,56,0,0,1,0,1,1,0.0,46.79148610593557,53.20851389406443,54.0,43.87,16.87,100.0,0.0,29631.0,14815.5,45,2.1700562572508,6.711334138612094,"(50, 60]"
1067,23418,NonResidential,Office,8592900065,DOWNTOWN,47.59727,-122.32196,1.0,2,23472,"Office, Other, Retail Store",Office,Other,Retail Store,,154.6999969,0.0,864104.0,761205.0,Compliant,1.98,27,0,0,1,0,1,1,0.0,46.83447885909695,53.16552114090305,88.17,4.54,4.03,100.0,0.0,23472.0,11736.0,27,1.6762362167633116,6.210936107234821,"(20, 30]"
1068,23419,Nonresidential COS,Office,8592900285,GREATER DUWAMISH,47.5956,-122.32292,1.0,2,21315,Office,Office,no information,no information,34.0,227.6999969,0.0,820533.0,1975892.0,Compliant,5.19,43,0,1,0,0,1,1,0.0,70.65778628069768,29.342213719302322,95.82,0.0,0.0,100.0,0.0,21315.0,10657.5,6,2.0478976235144106,6.446603331364293,"(40, 50]"
1069,23459,NonResidential,Office,3879900465,MAGNOLIA / QUEEN ANNE,47.62481,-122.35762,1.0,4,57110,"Office, Parking",Office,Parking,no information,69.0,175.5,0.0,1994494.0,195966.0,Compliant,0.43,32,0,0,1,0,1,1,0.0,8.9463400381655,91.0536599618345,64.55,49.71,0.0,72.31,27.69,57110.0,14277.5,15,1.4032921451582543,6.340535525199392,"(30, 40]"
1070,23846,NonResidential,Office,7666202225,DOWNTOWN,47.61833,-122.35871,1.0,3,34030,Office,Office,no information,no information,50.0,147.8999939,0.0,1530330.0,218300.0,Compliant,0.65,37,0,0,1,0,1,1,0.0,12.484058949005792,87.5159410509942,100.0,0.0,0.0,100.0,0.0,34030.0,11343.333,6,1.3666097103924297,6.242698142314841,"(30, 40]"
1071,23503,NonResidential,Hospitality,7666706590,SOUTHWEST,47.58654,-122.37644,1.0,2,20398,"Office, Restaurant",Restaurant,Office,no information,,835.7999878,0.0,3478554.0,5834959.0,Compliant,16.38,114,0,1,0,0,1,1,0.0,62.65046282750666,37.34953717249334,94.28,5.72,0.0,100.0,0.0,20398.0,10199.0,18,2.525239223729745,6.969113571730158,
1072,23504,NonResidential,Storage,7674800055,GREATER DUWAMISH,47.5746,-122.32637,1.0,1,41308,Distribution Center,Distribution Center,no information,no information,7.0,95.09999847,0.0,1054767.0,587704.0,Compliant,0.93,64,0,0,1,0,1,1,0.0,35.781697211092315,64.21830278890769,100.0,0.0,0.0,100.0,0.0,41308.0,41308.0,19,1.5973660502660276,6.215498106878251,"(60, 70]"
